step,rate,time,speed,throttle,brake,steer,x,y,yaw,idx,ev,elat,eyaw,sp_x,sp_y,sp_yaw,sp_v,sp_curvature
251,0.019999999999999574,0.019999999999999574,0.0,1.0,0.0,0.9985835857994348,-183.8001251220703,80.20000457763672,-1.5707961936368422,7,1.5348263016050274,2.463658367421082,-0.003329225175896955,-181.33648107618458,80.19160178267887,-1.5741254188127392,1.5348263016050274,0.0
252,0.020000000000000462,0.040000000000000036,2.8029351597069763e-05,1.0,0.0,0.9985835857994348,-183.8001251220703,80.20000457763672,-1.5707961936368422,7,1.5347982722534304,2.463658367421082,-0.003329225175896955,-181.33648107618458,80.19160178267887,-1.5741254188127392,1.5348263016050274,0.0
253,0.019999999999999574,0.05999999999999961,0.017941564321517944,1.0,0.0,0.9985835857994348,-183.80010986328125,80.19979095458984,-1.5707866062569178,7,1.5168847372835095,2.463642397547115,-0.0033388125558211357,-181.33648107618458,80.19160178267887,-1.5741254188127392,1.5348263016050274,0.0
254,0.020000000000000462,0.08000000000000007,0.012476497329771519,1.0,0.0,0.9985835857994348,-183.8001708984375,80.19995880126953,-1.5708123057614372,7,1.522349804275256,2.463703991141164,-0.003313113051301997,-181.33648107618458,80.19160178267887,-1.5741254188127392,1.5348263016050274,0.0
255,0.019999999999999574,0.09999999999999964,0.012720023281872272,1.0,0.0,0.9985835857994348,-183.80015563964844,80.1997299194336,-1.570795661004624,7,1.5221062783231551,2.4636879704693415,-0.0033297578081148416,-181.33648107618458,80.19160178267887,-1.5741254188127392,1.5348263016050274,0.0
256,0.020000000000000462,0.1200000000000001,0.013743869960308075,1.0,0.0,0.9985835857994348,-183.8001251220703,80.19949340820312,-1.5707792825639202,7,1.5210824316447193,2.4636566656941445,-0.003346136248818965,-181.33648107618458,80.19160178267887,-1.5741254188127392,1.5348263016050274,0.0
257,0.019999999999999574,0.13999999999999968,0.015966400504112244,1.0,0.0,0.9985835857994348,-183.80007934570312,80.19923400878906,-1.5707558467463274,7,1.5188599011009152,2.4636100260176823,-0.0033695720664117523,-181.33648107618458,80.19160178267887,-1.5741254188127392,1.5348263016050274,0.0
258,0.020000000000000462,0.16000000000000014,0.019916806370019913,1.0,0.0,0.9985835857994348,-183.80003356933594,80.19889831542969,-1.5707194945974479,7,1.5149094952350075,2.4635631323521605,-0.0034059242152912894,-181.33648107618458,80.19160178267887,-1.5741254188127392,1.5348263016050274,0.0
259,0.019999999999999574,0.17999999999999972,0.027457479387521744,1.0,0.0,0.9985835857994348,-183.79994201660156,80.19843292236328,-1.5706541139926864,7,1.5073688222175057,2.463470030791638,-0.0034713048200529784,-181.33648107618458,80.19160178267887,-1.5741254188127392,1.5348263016050274,0.0
260,0.020000000000000462,0.20000000000000018,0.05579486861824989,1.0,0.0,0.9985835857994348,-183.7996368408203,80.19754028320312,-1.5704430584762976,7,1.4790314329867775,2.4631618850290624,-0.003682360336441537,-181.33648107618458,80.19160178267887,-1.5741254188127392,1.5348263016050274,0.0
261,0.019999999999999574,0.21999999999999975,0.13900725543498993,1.0,0.0,0.9985835857994348,-183.79879760742188,80.19481658935547,-1.5698587609331343,7,1.3958190461700375,2.46231358887049,-0.004266657879604896,-181.33648107618458,80.19160178267887,-1.5741254188127392,1.5348263016050274,0.0
262,0.020000000000000462,0.2400000000000002,0.21512916684150696,1.0,0.0,0.9985835857994348,-183.79747009277344,80.1905746459961,-1.56887472291035,7,1.3196971347635205,2.460971959784678,-0.005250695902389246,-181.33648107618458,80.19160178267887,-1.5741254188127392,1.5348263016050274,0.0
263,0.019999999999999574,0.2599999999999998,0.2725772559642792,1.0,0.0,0.9985835857994348,-183.79586791992188,80.18489074707031,-1.5677149162556203,7,1.2622490456407482,2.459350873623843,-0.006410502557118836,-181.33648107618458,80.19160178267887,-1.5741254188127392,1.5348263016050274,0.0
264,0.020000000000000462,0.28000000000000025,0.335109144449234,1.0,0.0,0.9985835857994348,-183.7935333251953,80.17801666259766,-1.5659758720637986,7,1.1997171571557934,2.456993407416755,-0.00814954674894075,-181.33648107618458,80.19160178267887,-1.5741254188127392,1.5348263016050274,0.0
265,0.019999999999999574,0.2999999999999998,0.397198349237442,1.0,0.0,0.9985835857994348,-183.7904052734375,80.16993713378906,-1.5636579898090481,8,1.1426031383111608,2.4538384755476432,-0.01046742900369102,-181.33664670439674,80.14185019893915,-1.5741254188127392,1.5398014875486028,0.0
266,0.020000000000000462,0.3200000000000003,0.49000364542007446,1.0,0.0,0.9985835857994348,-183.78622436523438,80.16014099121094,-1.5606266466982655,8,1.0497978421285283,2.449624978312886,-0.013498772114473923,-181.33664670439674,80.14185019893915,-1.5741254188127392,1.5398014875486028,0.0
267,0.019999999999999574,0.33999999999999986,0.5767682790756226,1.0,0.0,0.9985835857994348,-183.78077697753906,80.14851379394531,-1.5566192550479687,8,0.9630332084729802,2.44413891286573,-0.017506163764770655,-181.33664670439674,80.14185019893915,-1.5741254188127392,1.5398014875486028,0.0
268,0.020000000000000462,0.3600000000000003,0.6728354692459106,0.9878279697498344,0.0,0.9985835857994348,-183.77395629882812,80.13504028320312,-1.5516533917213524,8,0.8669660183026922,2.4372734174768493,-0.022472027091386515,-181.33664670439674,80.14185019893915,-1.5741254188127392,1.5398014875486028,0.0
269,0.019999999999999574,0.3799999999999999,0.7489194273948669,0.9779118334860437,0.0,0.9985835857994348,-183.76573181152344,80.12010192871094,-1.5456560861045485,9,0.7958572460973112,2.4289992446826556,-0.02846933270819063,-181.33681233260893,80.09209861519945,-1.5741254188127392,1.5447766734921782,0.0
270,0.020000000000000462,0.40000000000000036,0.8202531933784485,0.8954229119465907,0.0,0.9985835857994348,-183.7560577392578,80.10388946533203,-1.5386301345167015,9,0.7245234801137297,2.419271253342391,-0.03549528429603743,-181.33681233260893,80.09209861519945,-1.5741254188127392,1.5447766734921782,0.0
271,0.019999999999999574,0.41999999999999993,0.8806008100509644,0.857515387428779,0.0,0.9985835857994348,-183.7448272705078,80.0866470336914,-1.5305505032435647,9,0.6641758634412138,2.4079834452896716,-0.0435749155691747,-181.33681233260893,80.09209861519945,-1.5741254188127392,1.5447766734921782,0.0
272,0.020000000000000462,0.4400000000000004,0.9441955089569092,0.7956751990170914,0.0,0.9857203507392458,-183.7322235107422,80.06841278076172,-1.521543292962753,10,0.6055563504788444,2.3953190519730163,-0.05258212584998612,-181.33697796082112,80.04234703145973,-1.5741254188127392,1.5497518594357536,0.0
273,0.019999999999999574,0.45999999999999996,1.0150954723358154,0.6792904944018745,0.0,0.967601395144174,-183.71847534179688,80.04901123046875,-1.5118322092058336,10,0.5346563870999381,2.381506369785178,-0.06229320960690554,-181.33697796082112,80.04234703145973,-1.5741254188127392,1.5497518594357536,0.0
